AGLOMERADO,PROVINCIA,ITF,IPCF,PONDIH
4,82,4350000,1450000,1189
4,82,1500000,500000,999
4,82,16000000,16000000,957
4,82,1050000,525000,577
4,82,750000,750000,734
4,82,500000,500000,822
4,82,0,0,0
4,82,1800000,900000,795
4,82,379000,379000,769
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,2000000,1000000,851
4,82,0,0,0
4,82,370000,370000,598
4,82,1000000,333333.33,787
4,82,0,0,0
4,82,900000,900000,1124
4,82,280000,140000,1157
4,82,402000,402000,1428
4,82,0,0,0
4,82,400000,400000,1141
4,82,706000,706000,622
4,82,0,0,0
4,82,920000,920000,950
4,82,1600000,800000,1114
4,82,2200000,733333.33,1002
4,82,2500000,2500000,998
4,82,0,0,0
4,82,0,0,0
4,82,1290000,322500,1055
4,82,1700000,850000,1029
4,82,2750000,2750000,470
4,82,1550000,775000,747
4,82,4550000,1516666.67,1154
4,82,520000,520000,817
4,82,0,0,0
4,82,1600000,1600000,1065
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,3500000,1750000,786
4,82,0,0,0
4,82,505000,505000,367
4,82,1380000,460000,792
4,82,500000,500000,1049
4,82,4000000,1000000,1139
4,82,2500000,625000,1059
4,82,3000000,1000000,1045
4,82,2200000,1100000,1132
4,82,800000,800000,805
4,82,2400000,600000,874
4,82,1800000,600000,930
4,82,2000000,2000000,873
4,82,1398000,349500,1474
4,82,780000,260000,1341
4,82,1800000,900000,1056
4,82,4100000,1366666.67,1194
4,82,2000000,500000,1332
4,82,1000000,500000,1241
4,82,1500000,1500000,524
4,82,2600000,433333.33,1434
4,82,750000,750000,1189
4,82,1870000,467500,1206
4,82,175000,58333.33,1065
4,82,2200000,2200000,771
4,82,0,0,0
4,82,740000,370000,1040
4,82,0,0,0
4,82,1410000,352500,842
4,82,1190000,396666.67,1196
4,82,2400000,600000,1484
4,82,814000,116285.71,1018
4,82,0,0,0
4,82,900000,450000,906
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,670000,134000,1580
4,82,0,0,0
4,82,500000,500000,1308
4,82,150000,150000,714
4,82,1680000,560000,932
4,82,1400000,466666.67,1189
4,82,0,0,0
4,82,600000,600000,1029
4,82,580000,145000,1418
4,82,210000,210000,774
4,82,650000,325000,715
4,82,1350000,1350000,714
4,82,1000000,333333.33,814
4,82,800000,800000,858
4,82,0,0,0
4,82,1960000,490000,796
4,82,2270000,1135000,1152
4,82,1290000,645000,758
4,82,1500000,500000,1213
4,82,2000000,2000000,1547
4,82,2300000,766666.67,1687
4,82,0,0,0
4,82,780000,780000,1303
4,82,470000,117500,1298
4,82,0,0,0
4,82,0,0,0
4,82,790000,395000,835
4,82,900000,900000,654
4,82,818000,204500,837
4,82,1750000,875000,828
4,82,510000,255000,573
4,82,2000000,1000000,661
4,82,1420000,1420000,1287
4,82,0,0,0
4,82,0,0,0
4,82,750000,375000,805
4,82,1515000,1515000,1162
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,300000,300000,931
4,82,1330000,443333.33,638
4,82,1200000,600000,661
4,82,0,0,0
4,82,700000,700000,503
4,82,700000,175000,874
4,82,2800000,933333.33,822
4,82,2030000,507500,808
4,82,1480000,370000,1009
4,82,3500000,1750000,1014
4,82,0,0,0
4,82,1200000,1200000,646
4,82,550000,275000,648
4,82,0,0,0
4,82,600000,150000,464
4,82,1950000,650000,1007
4,82,1470000,1470000,605
4,82,2430000,1215000,737
4,82,1520000,760000,951
4,82,3120000,1560000,624
4,82,340000,340000,471
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,1650000,550000,684
4,82,1090000,363333.33,545
4,82,800000,800000,958
4,82,3300000,825000,848
4,82,1200000,400000,1109
4,82,2500000,1250000,780
4,82,1480000,370000,781
4,82,1934000,483500,747
4,82,746000,373000,818
4,82,1550000,516666.67,1018
4,82,0,0,0
4,82,750000,750000,747
4,82,1520000,380000,865
4,82,3060000,765000,1063
4,82,1170000,585000,864
4,82,800000,160000,1496
4,82,1840000,920000,864
4,82,2078000,692666.67,1267
4,82,3100000,620000,1248
4,82,760000,380000,937
4,82,1200000,300000,1066
4,82,1420000,710000,885
4,82,0,0,0
4,82,1900000,316666.67,1008
4,82,1300000,433333.33,1412
4,82,0,0,0
4,82,2040000,1020000,2171
4,82,1000000,500000,1594
4,82,2000000,666666.67,1620
4,82,1040000,520000,1117
4,82,358000,179000,974
4,82,1090000,1090000,961
4,82,2920000,486666.67,1510
4,82,0,0,0
4,82,9300000,1860000,1315
4,82,0,0,772
4,82,980000,326666.67,920
4,82,1200000,1200000,905
4,82,742000,371000,878
4,82,1170000,234000,1356
4,82,750000,187500,885
4,82,1345000,672500,1045
4,82,0,0,0
4,82,1500000,750000,760
4,82,0,0,0
4,82,1550000,221428.57,1092
4,82,2430000,607500,1074
4,82,2170000,1085000,1010
4,82,1125000,562500,1001
4,82,450000,450000,995
4,82,0,0,0
4,82,1900000,950000,1028
4,82,244000,81333.33,754
4,82,0,0,0
4,82,840000,840000,762
4,82,2140000,1070000,1028
4,82,440000,440000,683
4,82,1750000,437500,827
4,82,0,0,0
4,82,0,0,981
4,82,1500000,500000,1138
4,82,0,0,0
4,82,350000,350000,816
4,82,2500000,500000,1157
4,82,0,0,0
4,82,408000,136000,894
4,82,0,0,0
4,82,475000,475000,828
4,82,950000,316666.67,838
4,82,529000,264500,754
4,82,0,0,0
4,82,1500000,375000,862
4,82,112000,112000,1517
4,82,0,0,0
4,82,1600000,800000,1572
4,82,0,0,0
4,82,0,0,0
4,82,700000,350000,1988
4,82,1500000,750000,1441
4,82,1100000,1100000,1793
4,82,0,0,0
4,82,3350000,1116666.67,1088
4,82,0,0,0
4,82,0,0,0
4,82,2800000,1400000,916
4,82,1300000,433333.33,1126
4,82,0,0,0
4,82,675000,675000,748
4,82,1040000,346666.67,1307
4,82,1620000,540000,1035
4,82,1240000,620000,951
4,82,3075000,1025000,1276
4,82,850000,850000,1068
4,82,0,0,0
4,82,2300000,575000,1250
4,82,2600000,520000,1447
4,82,2500000,2500000,975
4,82,1200000,600000,616
4,82,0,0,0
4,82,4190000,2095000,802
4,82,1800000,600000,733
4,82,800000,400000,810
4,82,1570000,785000,1118
4,82,1500000,375000,1155
4,82,0,0,0
4,82,0,0,0
4,82,700000,700000,514
4,82,2290000,1145000,907
4,82,0,0,0
4,82,0,0,0
4,82,1100000,366666.67,949
4,82,2000000,500000,911
4,82,4000000,1333333.33,1217
4,82,3000000,1000000,1086
4,82,2500000,625000,845
4,82,3800000,950000,984
4,82,870000,870000,1015
4,82,970000,970000,886
4,82,2100000,300000,1175
4,82,620000,206666.67,794
4,82,2080000,693333.33,859
4,82,0,0,0
4,82,150000,150000,533
4,82,340000,340000,926
4,82,1000000,500000,846
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,930000,465000,797
4,82,1500000,1500000,474
4,82,0,0,0
4,82,1450000,483333.33,1063
4,82,1660000,830000,863
4,82,628000,104666.67,1137
4,82,0,0,0
4,82,800000,800000,977
4,82,0,0,0
4,82,1990000,497500,1277
4,82,1248000,416000,724
4,82,0,0,0
4,82,0,0,0
4,82,1000000,333333.33,1449
4,82,0,0,0
4,82,3400000,1133333.33,1264
4,82,800000,160000,1277
4,82,880000,880000,570
4,82,970000,485000,1134
4,82,0,0,0
4,82,2150000,537500,996
4,82,1000000,333333.33,746
4,82,1950000,650000,790
4,82,320000,320000,988
4,82,3070000,767500,946
4,82,100000,100000,461
4,82,435000,145000,1220
4,82,858000,171600,1452
4,82,1600000,800000,1114
4,82,1320000,330000,754
4,82,400000,80000,1079
4,82,800000,200000,763
4,82,0,0,0
4,82,740000,370000,559
4,82,822000,274000,821
4,82,0,0,0
4,82,0,0,0
4,82,1000000,500000,742
4,82,0,0,0
4,82,1230000,615000,982
4,82,0,0,0
4,82,5100000,1020000,1228
4,82,1875000,625000,1174
4,82,0,0,0
4,82,0,0,0
4,82,2500000,625000,1179
4,82,2020000,336666.67,1304
4,82,800000,160000,1599
4,82,1150000,287500,1199
4,82,0,0,0
4,82,2450000,2450000,1334
4,82,5100000,1020000,1706
4,82,950000,475000,1396
4,82,0,0,0
4,82,475000,475000,1093
4,82,0,0,0
4,82,1300000,650000,1677
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,890000,445000,1087
4,82,2930000,976666.67,1345
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,1190000,297500,1753
4,82,5900000,1180000,1841
4,82,800000,800000,794
4,82,350000,350000,794
4,82,0,0,0
4,82,130000,130000,1600
4,82,1200000,1200000,1399
4,82,800000,800000,1199
4,82,1000000,333333.33,1829
4,82,1500000,750000,1295
4,82,1130000,1130000,1445
4,82,0,0,0
4,82,2200000,733333.33,1211
4,82,600000,200000,1822
4,82,900000,180000,1909
4,82,1500000,500000,978
4,82,3000000,1000000,978
4,82,800000,800000,800
4,82,1300000,433333.33,835
4,82,1600000,800000,980
4,82,1100000,550000,935
4,82,3300000,550000,1902
4,82,4600000,920000,1608
4,82,3400000,850000,1564
4,82,0,0,0
4,82,1000000,500000,882
4,82,0,0,0
4,82,740000,370000,794
4,82,1600000,533333.33,751
4,82,0,0,0
4,82,370000,370000,616
4,82,1600000,400000,696
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,0,0,0
4,82,3570000,1785000,1264
4,82,2500000,2500000,1536
4,82,3300000,1100000,1302
4,82,2500000,625000,1487
4,82,900000,300000,914
4,82,900000,900000,753
4,82,3180000,1060000,954
4,82,2100000,2100000,911
4,82,4000000,1000000,996
5,82,0,0,0
5,82,1900000,1900000,555
5,82,1600000,1600000,432
5,82,0,0,0
5,82,0,0,0
5,82,2780000,926666.67,1075
5,82,0,0,0
5,82,344000,68800,1709
5,82,1950000,650000,1331
5,82,1600000,320000,1304
5,82,0,0,0
5,82,995000,248750,1402
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,940000,313333.33,1075
5,82,472000,472000,462
5,82,675000,675000,118
5,82,0,0,0
5,82,0,0,0
5,82,588000,196000,709
5,82,1177000,1177000,420
5,82,600000,600000,443
5,82,0,0,0
5,82,0,0,0
5,82,800000,800000,627
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1400000,700000,503
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,2400000,1200000,540
5,82,0,0,0
5,82,314000,314000,718
5,82,4000000,2000000,542
5,82,950000,316666.67,1358
5,82,0,0,0
5,82,2950000,590000,1590
5,82,0,0,0
5,82,268000,268000,511
5,82,268000,268000,718
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,750000,250000,965
5,82,0,0,0
5,82,2425196,606299,1308
5,82,0,0,0
5,82,340000,340000,225
5,82,710000,355000,669
5,82,700000,700000,706
5,82,1660000,553333.33,834
5,82,1900000,633333.33,807
5,82,0,0,0
5,82,0,0,384
5,82,270000,90000,1643
5,82,510000,72857.14,793
5,82,4020000,804000,1640
5,82,1350000,675000,1468
5,82,0,0,0
5,82,0,0,0
5,82,590000,590000,601
5,82,490000,245000,392
5,82,200000,50000,788
5,82,2120000,530000,1653
5,82,0,0,0
5,82,440000,146666.67,500
5,82,1400000,350000,2410
5,82,1300000,1300000,566
5,82,600000,150000,1769
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,3700000,925000,1714
5,82,0,0,0
5,82,240000,240000,584
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1200000,1200000,568
5,82,0,0,0
5,82,0,0,0
5,82,550000,275000,583
5,82,0,0,0
5,82,2000000,2000000,570
5,82,0,0,0
5,82,550000,550000,588
5,82,900000,450000,685
5,82,1800000,600000,935
5,82,0,0,0
5,82,1470000,367500,1380
5,82,270000,270000,134
5,82,1150000,383333.33,770
5,82,370000,370000,193
5,82,1900000,475000,1206
5,82,0,0,0
5,82,0,0,0
5,82,1300000,650000,852
5,82,920000,920000,286
5,82,874000,437000,597
5,82,384000,384000,616
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,370000,370000,612
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1550000,775000,756
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,566000,283000,723
5,82,0,0,0
5,82,400000,200000,525
5,82,540000,270000,1215
5,82,1190000,297500,1023
5,82,400000,400000,282
5,82,1800000,600000,445
5,82,1420000,284000,1318
5,82,0,0,356
5,82,125000,41666.67,677
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,385
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,600000,600000,498
5,82,0,0,0
5,82,200000,100000,1579
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,384000,128000,1637
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,735000,147000,1020
5,82,0,0,0
5,82,0,0,0
5,82,490000,245000,565
5,82,0,0,0
5,82,0,0,0
5,82,9495000,4747500,623
5,82,895000,447500,874
5,82,0,0,0
5,82,0,0,0
5,82,700000,700000,548
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1500000,1500000,582
5,82,1650000,825000,611
5,82,800000,800000,410
5,82,1050000,1050000,408
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,934000,233500,1829
5,82,1200000,600000,625
5,82,1200000,400000,1053
5,82,0,0,0
5,82,0,0,0
5,82,360000,360000,660
5,82,151000,151000,390
5,82,2600000,866666.67,1490
5,82,394900,131633.33,1072
5,82,0,0,0
5,82,618000,618000,663
5,82,0,0,0
5,82,0,0,0
5,82,1079000,539500,1090
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1100000,1100000,476
5,82,0,0,0
5,82,600000,600000,556
5,82,2000000,2000000,336
5,82,980000,490000,688
5,82,700000,700000,556
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,700000,700000,549
5,82,1400000,1400000,933
5,82,400000,400000,413
5,82,2900000,1450000,1213
5,82,500000,500000,137
5,82,0,0,0
5,82,2000000,1000000,823
5,82,700000,700000,720
5,82,340000,85000,368
5,82,1130000,226000,892
5,82,0,0,0
5,82,1000000,500000,552
5,82,1014000,507000,715
5,82,1000000,500000,358
5,82,0,0,0
5,82,1100000,1100000,709
5,82,0,0,0
5,82,2000000,2000000,651
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,673000,224333.33,738
5,82,0,0,0
5,82,750000,750000,651
5,82,1257132,314283,1870
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1000000,1000000,239
5,82,1258454,209742.33,1045
5,82,1000000,333333.33,1661
5,82,0,0,0
5,82,0,0,0
5,82,3600000,3600000,467
5,82,0,0,0
5,82,2700000,675000,1752
5,82,800000,800000,398
5,82,700000,350000,860
5,82,60000,60000,415
5,82,500000,500000,1167
5,82,350000,350000,986
5,82,400000,400000,421
5,82,1400000,1400000,1171
5,82,0,0,0
5,82,0,0,0
5,82,4800000,2400000,2305
5,82,1950000,650000,2219
5,82,0,0,0
5,82,7500000,1875000,1179
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,2382000,1191000,1655
5,82,1450000,1450000,625
5,82,0,0,0
5,82,1500000,1500000,784
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,800000,800000,511
5,82,0,0,0
5,82,710000,355000,872
5,82,2900000,725000,1695
5,82,300000,300000,589
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,18000000,3600000,1018
5,82,0,0,0
5,82,3900000,3900000,1041
5,82,0,0,0
5,82,1000000,1000000,693
5,82,5550000,2775000,1132
5,82,1000000,1000000,186
5,82,600000,600000,744
5,82,880000,880000,833
5,82,3790000,541428.57,2337
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,2400000,800000,1654
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1950000,487500,2220
5,82,0,0,0
5,82,600000,600000,721
5,82,1000000,250000,1917
5,82,0,0,0
5,82,1270856,211809.33,1496
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1570000,392500,1539
5,82,600000,300000,554
5,82,3800000,950000,1420
5,82,2400000,800000,1239
5,82,1600000,533333.33,2075
5,82,700000,700000,231
5,82,0,0,0
5,82,3350000,1116666.67,1098
5,82,3300000,825000,1769
5,82,885000,442500,658
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,758400,379200,591
5,82,2000000,1000000,1021
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1000000,500000,873
5,82,1310000,327500,1077
5,82,2500000,833333.33,1567
5,82,0,0,0
5,82,1700000,850000,1031
5,82,0,0,0
5,82,0,0,0
5,82,1210000,605000,666
5,82,1620000,810000,568
5,82,0,0,0
5,82,1950000,975000,792
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1035000,258750,998
5,82,0,0,0
5,82,0,0,0
5,82,757132,126188.67,1184
5,82,0,0,0
5,82,800000,400000,755
5,82,3200000,1066666.67,929
5,82,3000000,1000000,714
5,82,527000,527000,727
5,82,0,0,0
5,82,1054000,527000,701
5,82,0,0,0
5,82,915300,457650,689
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1800000,900000,578
5,82,0,0,0
5,82,0,0,0
5,82,314000,157000,863
5,82,900000,300000,1311
5,82,580000,290000,1081
5,82,1417132,283426.4,2883
5,82,1170000,585000,1001
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1200000,1200000,589
5,82,0,0,0
5,82,0,0,0
5,82,1610000,402500,1317
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,2100000,1050000,461
5,82,4200000,1050000,1676
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,389000,194500,503
5,82,0,0,0
5,82,0,0,0
5,82,1400000,280000,2455
5,82,0,0,0
5,82,1000000,333333.33,1437
5,82,0,0,0
5,82,3000000,500000,1409
5,82,0,0,0
5,82,1000000,333333.33,741
5,82,4230000,1410000,820
5,82,4500000,4500000,683
5,82,0,0,0
5,82,490000,490000,247
5,82,0,0,0
5,82,840000,420000,653
5,82,0,0,0
5,82,1710000,342000,881
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1250000,416666.67,771
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,3500000,875000,2520
5,82,370000,370000,242
5,82,3200000,1600000,1150
5,82,3850000,962500,1248
5,82,0,0,0
5,82,0,0,0
5,82,384000,128000,574
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,290000,96666.67,633
5,82,0,0,0
5,82,1010300,336766.67,648
5,82,0,0,0
5,82,0,0,0
5,82,732800,244266.67,956
5,82,1350000,675000,635
5,82,0,0,0
5,82,366400,366400,643
5,82,366400,366400,471
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,384000,384000,584
5,82,768000,384000,606
5,82,0,0,0
5,82,0,0,0
5,82,480000,480000,628
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,328000,328000,224
5,82,640000,320000,614
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,0,0,0
5,82,1990000,663333.33,1217
5,82,750000,250000,338
18,86,2200000,440000,129
18,86,1600000,533333.33,172
18,86,1300000,433333.33,114
18,86,1000000,500000,124
18,86,2880000,720000,149
18,86,1900000,475000,134
18,86,1162600,290650,709
18,86,1250000,625000,1063
18,86,1800000,600000,858
18,86,1800000,600000,857
18,86,600000,300000,738
18,86,1300000,433333.33,1282
18,86,0,0,0
18,86,2200000,550000,279
18,86,2000000,666666.67,244
18,86,456000,91200,234
18,86,1400000,700000,224
18,86,3780000,1260000,304
18,86,1300000,650000,512
18,86,860000,286666.67,325
18,86,1536000,170666.67,263
18,86,1730000,247142.86,406
18,86,2500000,1250000,528
18,86,6000000,1500000,667
18,86,2820000,705000,207
18,86,1720000,860000,295
18,86,1860000,930000,351
18,86,1100000,550000,296
18,86,1761000,251571.43,199
18,86,400000,133333.33,288
18,86,1020000,1020000,226
18,86,808000,269333.33,342
18,86,2280000,380000,308
18,86,1028000,257000,276
18,86,1840000,613333.33,298
18,86,690000,172500,216
18,86,925000,231250,295
18,86,1690000,563333.33,279
18,86,940000,470000,347
18,86,2438000,609500,267
18,86,1800000,1800000,210
18,86,475000,475000,208
18,86,475000,475000,279
18,86,1110000,1110000,192
18,86,1260000,1260000,192
18,86,1375000,687500,233
18,86,2250000,375000,203
18,86,1680000,420000,244
18,86,2050000,683333.33,243
18,86,1465000,366250,231
18,86,1425000,1425000,192
18,86,2500000,833333.33,223
18,86,1600000,533333.33,273
18,86,2580000,860000,268
18,86,2521000,630250,275
18,86,2580000,1290000,270
18,86,980000,980000,197
18,86,960000,960000,197
18,86,2850000,712500,337
18,86,800000,800000,261
18,86,1060000,1060000,197
18,86,1500000,300000,163
18,86,2130000,532500,332
18,86,720000,240000,292
18,86,610000,305000,248
18,86,2155000,431000,246
18,86,650000,325000,221
18,86,680000,680000,214
18,86,1207000,241400,275
18,86,995000,497500,310
18,86,1400000,700000,340
18,86,831500,207875,157
18,86,1923800,160316.67,165
18,86,800000,266666.67,297
18,86,1701900,283650,253
18,86,2070000,1035000,275
18,86,1420000,284000,275
18,86,1350000,450000,305
18,86,1580000,526666.67,293
18,86,1380000,460000,312
18,86,1300000,650000,360
18,86,1040000,520000,265
18,86,1307000,326750,242
18,86,0,0,0
18,86,675000,337500,236
18,86,0,0,0
18,86,780000,260000,293
18,86,2850000,570000,299
18,86,0,0,0
18,86,3055000,763750,267
18,86,543000,135750,193
18,86,2027000,506750,222
18,86,346000,346000,298
18,86,543000,108600,181
18,86,2205000,441000,357
18,86,1225000,306250,268
18,86,795000,397500,260
18,86,2080000,416000,337
18,86,620000,155000,332
18,86,965000,241250,349
18,86,833000,277666.67,251
18,86,1580000,263333.33,358
18,86,250000,250000,420
18,86,1530000,306000,230
18,86,950000,316666.67,396
18,86,936000,312000,287
18,86,1105500,276375,306
18,86,300000,300000,196
18,86,630000,157500,185
18,86,0,0,0
18,86,1334000,166750,1397
18,86,740000,246666.67,2057
18,86,870000,124285.71,1971
18,86,490000,122500,1242
18,86,2355500,294437.5,1427
18,86,1376000,152888.89,1288
18,86,1800000,900000,381
18,86,0,0,352
18,86,2700000,675000,399
18,86,1148000,191333.33,392
18,86,3300000,825000,233
18,86,1610000,402500,218
18,86,2400000,600000,169
18,86,1450000,483333.33,180
18,86,520000,520000,256
18,86,600000,600000,328
18,86,1495000,299000,270
18,86,1425000,356250,194
18,86,1350000,337500,209
18,86,2987500,497916.67,221
18,86,4520000,565000,301
18,86,1498000,166444.44,146
18,86,1300000,650000,314
18,86,4850000,808333.33,330
18,86,0,0,0
18,86,814000,407000,219
18,86,1080000,216000,182
18,86,680000,680000,217
18,86,1210000,605000,265
18,86,2600000,433333.33,263
18,86,1420000,284000,234
18,86,1450000,483333.33,300
18,86,700000,350000,257
18,86,490000,122500,280
18,86,1780000,445000,293
18,86,0,0,0
18,86,700000,350000,275
18,86,600000,600000,245
18,86,3400000,566666.67,286
18,86,660000,165000,180
18,86,645000,129000,339
18,86,1090000,218000,332
18,86,800000,800000,487
18,86,1000000,1000000,487
18,86,2500000,833333.33,320
18,86,250000,250000,375
18,86,3600000,1200000,288
18,86,110000,55000,429
18,86,1200000,1200000,502
18,86,2120000,706666.67,364
18,86,1130000,565000,312
18,86,2620000,524000,452
18,86,690000,690000,358
18,86,2520000,630000,383
18,86,600000,300000,255
18,86,600000,600000,279
18,86,850000,425000,290
18,86,1230000,615000,204
18,86,360000,360000,286
18,86,860000,860000,200
18,86,730000,730000,275
18,86,400000,400000,330
18,86,1760000,880000,243
18,86,520000,260000,282
